id,handle,sku,composite_handle,composite_sku,composite_quantity,name,description,type,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,outlet_tax_Main_Outlet,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,inventory_Main_Outlet,reorder_point_Main_Outlet,restock_level_Main_Outlet
31eb0866-e7cb-11e4-e556-e845ff04c223,341022,341022,,,,"Lemon grass","<p>Weight per pack 100gm</p>",Herbs,,,,,,,Fresh,2.00,3.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,4.00000,1,2
31eb0866-e7cb-11e4-e556-e845ff1c0c31,341023,341023,,,,"Lolla bionda","<p>Price per pac</p>",Vegetables,,,,,,,Greens,7.50,10.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,1.00000,2,4
31eb0866-e7cb-11e4-e556-e845ff34689a,341024,341024,,,,"Lolla rossa","<p>Weight per pack 300g</p>",Vegetables,,,,,,,Greens,5.00,8.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,-5.00000,2,3
31eb0866-e7cb-11e4-e556-e845ff4c97f5,341025,341025,,,,Marjoram,"<p>Weight per pack 100g</p>",Herbs,,,,,,,Fresh,2.00,3.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,0.00000,1,2
31eb0866-e7cb-11e4-e556-e845ff6253e9,341026,341026,,,,Mesclun,"<p>Weight per pack 100g</p>",Vegetables,,,,,,,Greens,5.00,7.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,4.00000,2,4
31eb0866-e7cb-11e4-e556-e845ff787c3b,341027,341027,,,,"mustard leaves",,Herbs,,,,,,,Fresh,0.00,8.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,-3.00000,2,4
31eb0866-e7cb-11e4-e556-e845ff8dcf49,341028,341028,,,,"Oak leaf lettuce","<p>Price per pac</p>",Vegetables,,,,,,,Greens,10.00,13.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,0.00000,1,3
31eb0866-e7cb-11e4-e556-e845ffa47d61,341029,341029,,,,"Pak choi","<p>its weight is 250gm</p>",Vegetables,,,,,,,Greens,10.00,14.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,4.00000,3,4
31eb0866-e7cb-11e4-e556-e845ffb9e419,341030,341030,,,,"Red asparagus","<p>Weight per pack 250 gm</p>",Vegetables,,,,,,,Fresh,15.00,18.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,11.00000,2,4
31eb0866-e7cb-11e4-e556-e845ffcdcec9,341031,341031,,,,"Red curly batavia","<p>Price per pac</p>",Vegetables,,,,,,,Greens,10.00,13.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,0.00000,1,2
31eb0866-e7cb-11e4-e556-e845ffe3b004,341032,341032,,,,"red iceberg lettuce",,Vegetables,,,,,,,Greens,0.00,7.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,0.00000,2,2
31eb0866-e7cb-11e4-e556-e845fff7e159,341034,341034,,,,"Red romaine","<p>Price per pac</p>",Vegetables,,,,,,,Greens,7.50,10.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,0.00000,1,2
31eb0866-e7cb-11e4-e556-e846000d396b,341035,341035,,,,Roquette,"<p>price per 100g</p>",Vegetables,,,,,,,Greens,3.00,5.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,3.00000,3,3
31eb0866-e7cb-11e4-e556-e84600221bbe,341036,341036,,,,Rosemary,"<p>Weight per pack 100gm</p>",Herbs,,,,,,,Fresh,2.00,3.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,7.00000,2,2
31eb0866-e7cb-11e4-e556-e84600372aa4,341037,341037,,,,"Ruby chard ( colored beets )","<p>Net weight : 150g</p>",Vegetables,,,,,,,Greens,5.00,6.25000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,0.00000,3,2
31eb0866-e7cb-11e4-e556-e846004c14d4,341038,341038,,,,Sage,"<p>Weight per pack 100g</p>",Herbs,,,,,,,Fresh,10.00,13.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,-4.00000,1,2
31eb0866-e7cb-11e4-e556-e8460061b619,341039,341039,,,,"Salad flowers","<p>weight per pack 100gm</p>",Vegetables,,,,,,,Fresh,18.00,22.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,4.00000,1,1
31eb0866-e7cb-11e4-e556-e84600779f41,341040,341040,,,,"Seeds sprouts","<p>Price per pac</p>",Vegetables,,,,,,,Fresh,5.00,7.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,5.00000,2,2
31eb0866-e7cb-11e4-e556-e846008e0a5d,341041,341041,,,,"silver beet",,Vegetables,,,,,,,Greens,0.00,7.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,1.00000,2,2
31eb0866-e7cb-11e4-e556-e8474d94dbae,341042,341042,,,,Sprouts,"<p>Price per pac</p>",Vegetables,,,,,,,Fresh,10.00,13.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,5.00000,2,2
31eb0866-e7cb-11e4-e556-e84600a326fe,341043,341043,,,,"Sucrine lettuce","<p>Price per 500g</p>",Vegetables,,,,,,,Greens,15.00,19.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,0.00000,1,1
31eb0866-e7cb-11e4-e556-e84600b9b730,341044,341044,,,,Tarragon,"<p>Weight per pack 100g</p>",Herbs,,,,,,,Fresh,10.00,13.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,0.00000,2,2
31eb0866-e7cb-11e4-e556-e84600d0d6e3,341045,341045,,,,Thyme,"<p>Weight per pack 100g</p>",Herbs,,,,,,,Fresh,3.00,4.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,6.00000,1,1
31eb0866-e7cb-11e4-e556-e84600e76cc8,341046,341046,,,,Watercress,"<p>Price per 100g</p>",Vegetables,,,,,,,Fresh;Greens,5.00,7.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,0.00000,1,2
31eb0866-e7cb-11e4-e556-e84600fd3bda,341047,341047,,,,"Zucchini flowers","<p>Net weight 100g</p>",Vegetables,,,,,,,Fresh,15.00,19.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,4.00000,1,1
31eb0866-e7cb-11e4-e556-e8474819d005,341051,341051,,,,"Cherry tomato","250 g",Vegetables,,,,,,,Fresh,0.00,8.00000,"Default tax",Sales,"Cost of goods sold",,Makar,,1,1,-2.00000,2,4
31eb0866-e7cb-11e4-e556-e8460111d2cc,351001,351001,,,,"Dried apple ( chemical free )",<p>75g</p>,"Dried fruits",,,,,,,"Dried fruits;Chemical free",16.00,30.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,0.00000,3,5
31eb0866-e7cb-11e4-e556-e84601287dca,351002,351002,,,,"Dried apricots ( chemical free )","<p>75 gm</p>","Dried fruits",,,,,,,"Dried fruits;Chemical free",24.00,35.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,8.00000,3,5
31eb0866-e7cb-11e4-e556-e846013d19e7,351003,351003,,,,"Dried banana (chemical free)","<p>Net weight 75g</p>","Dried fruits",,,,,,,"Dried fruits;Chemical free",24.00,32.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,0.00000,3,5
31eb0866-e7cb-11e4-e556-e84601525ad7,351004,351004,,,,"Dried bay leaf ( chemical free )",<p>25g</p>,Herbs,,,,,,,"Dried;Chemical free",12.00,15.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,4.00000,3,5
31eb0866-e7cb-11e4-e556-e8460169d77b,351005,351005,,,,"Dried cherry (chemical free)","<p>75g</p> <p>100% natural</p>","Dried fruits",,,,,,,"Dried fruits;Chemical free",24.00,29.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,0.00000,3,8
31eb0866-e7cb-11e4-e556-e84601833055,351006,351006,,,,"Dried dates ( chemical free )","<p>75 gm</p>","Dried fruits",,,,,,,"Dried fruits;Chemical free",8.00,15.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,0.00000,3,10
31eb0866-e7cb-11e4-e556-e84601993c86,351007,351007,,,,"Dried figs ( Chemical free )",<p>75g</p>,"Dried fruits",,,,,,,"Dried fruits;Chemical free",16.00,20.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,6.00000,3,5
31eb0866-e7cb-11e4-e556-e84601af6f5e,351009,351009,,,,"Dried fruit mix ( chemical free )",<p>75g</p>,"Dried fruits",,,,,,,"Dried fruits;Chemical free",20.00,25.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,-3.00000,10,10
31eb0866-e7cb-11e4-e556-e84601c4e918,351010,351010,,,,"Dried grapfruit ( chemical free )","<p>75g</p> <p>100% natural</p>","Dried fruits",,,,,,,"Dried fruits;Chemical free",12.00,15.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,0.00000,3,10
31eb0866-e7cb-11e4-e556-e84601db4f12,351011,351011,,,,"Dried Kiwi (chemical free)","<p>15 g</p>","Dried fruits",,,,,,,"Dried fruits;Chemical free",24.00,30.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,4.00000,3,8
31eb0866-e7cb-11e4-e556-e84601f28610,351012,351012,,,,"Dried mango (chemical free)",<p>?75g</p>,"Dried fruits",,,,,,,"Dried fruits;Chemical free",26.25,32.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,6.00000,3,5
31eb0866-e7cb-11e4-e556-e84602092c04,351013,351013,,,,"Dried Mushroom (chemical free)","<p>75g</p> <p>100% natural</p>",Vegetables,,,,,,,"Dried;Chemical free",24.00,35.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,10.00000,3,8
31eb0866-e7cb-11e4-e556-e846021d3a76,351014,351014,,,,"Dried pear ( Chemical free )","<p>Net weight 75g</p>","Dried fruits",,,,,,,"Dried fruits;Chemical free",16.00,20.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,2.00000,3,5
31eb0866-e7cb-11e4-e556-e84602347f3d,351016,351016,,,,"Dried peppers (chemical free)","<p>75 g<br><br>100 %</p>",Vegetables,,,,,,,"Dried;Chemical free",16.00,20.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,1.00000,2,3
31eb0866-e7cb-11e4-e556-e84748b597c7,351017,351017,,,,"Dried prunes (chemical free)","<p>75g</p> <p>100% natural</p>","Dried fruits",,,,,,,"Dried fruits;Chemical free",16.00,20.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,0.00000,3,5
31eb0866-e7cb-11e4-e556-e846024a574c,351018,351018,,,,"Dried soup mix (chemical free)","<p>75g</p> <p>100% natural</p>",Vegetables,,,,,,,"Dried;Chemical free",16.00,30.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,4.00000,3,5
31eb0866-e7cb-11e4-e556-e846025f0bb2,351019,351019,,,,"Dried strawberris ( chemical free )",<p>?75g</p>,"Dried fruits",,,,,,,"Dried fruits;Chemical free",24.00,40.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,11.00000,5,10
31eb0866-e7cb-11e4-e556-e84602741201,351020,351020,,,,"Dried tomato (chemical free)","<p>75g</p> <p>100% natural</p>",Vegetables,,,,,,,"Dried;Chemical free",12.00,20.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,-4.00000,5,10
31eb0866-e7cb-11e4-e556-e84602895cfc,351021,351021,,,,"Dried lemongrass (chemical free)",<p>75g</p>,"Herbal Drinks",,,,,,,,20.00,25.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,0.00000,3,5
31eb0866-e7cb-11e4-e556-e846029f54ce,351022,351022,,,,"Dried nectarine (chemical free)",<p>75g</p>,"organic dried fruits ",,,,,,,,24.00,30.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,1.00000,3,5
31eb0866-e7cb-11e4-e556-e84602b60e65,351023,351023,,,,"Dried peach (chemical free)",<p>?75g</p>,"organic dried fruits ",,,,,,,,24.00,30.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,8.00000,3,5
31eb0866-e7cb-11e4-e556-e84602cea106,351024,351024,,,,"Raisins (chemical free)","<p>Net weight 75g</p>","Dried fruits",,,,,,,"Dried fruits;Chemical free",8.00,10.00000,"Default tax",Sales,"Cost of goods sold",,Minnie's,,1,1,6.00000,5,10
31eb0866-e7cb-11e4-e556-e84602e2a0d7,361001,361001,,,,"Acai berry juice",,Beverages,,,,,,,"Super food;Juice",21.77,29.00000,"Default tax",Sales,"Cost of goods sold",,mmb,,1,1,0.00000,5,10
31eb0866-e7cb-11e4-e556-e84602fae14b,361002,361002,,,,"Blueberry juice","<p>1 liter</p>",Beverages,,,,,,,"Super food;Juice",21.77,29.00000,"Default tax",Sales,"Cost of goods sold",,mmb,,1,1,0.00000,5,10
31eb0866-e7cb-11e4-e556-e846031d9da6,361003,361003,,,,"cranberry juice","<p>1 liter</p>",Beverages,,,,,,,"Super food;Juice",11.50,14.50000,"Default tax",Sales,"Cost of goods sold",,mmb,,1,1,-2.00000,5,12
31eb0866-e7cb-11e4-e556-e846033845df,361004,361004,,,,"Green tea blueberry juice","<p>1 liter</p>",Beverages,,,,,,,Juice,21.77,29.00000,"Default tax",Sales,"Cost of goods sold",,mmb,,1,1,0.00000,3,12
31eb0866-e7cb-11e4-e556-e846034f2fc1,361005,361005,,,,"Pomegranate juice",,Beverages,,,,,,,Juice,21.77,29.00000,"Default tax",Sales,"Cost of goods sold",,mmb,,1,1,0.00000,5,12
31eb0866-e7cb-11e4-e556-e84603648573,361006,361006,,,,"Purple superberry juice",,Beverages,,,,,,,"Super food;Juice",21.77,29.00000,"Default tax",Sales,"Cost of goods sold",,mmb,,1,1,0.00000,5,12
31eb0866-e7cb-11e4-e556-e846037a9727,361007,361007,,,,"Red Superberry juice",,Beverages,,,,,,,"Super food;Juice",21.77,29.00000,"Default tax",Sales,"Cost of goods sold",,mmb,,1,1,5.00000,5,12
31eb0866-e7cb-11e4-e556-e8460390724b,361008,361008,,,,"White tea with peach","<p>1 liter</p>",Beverages,,,,,,,Tea,21.77,29.00000,"Default tax",Sales,"Cost of goods sold",,mmb,,1,1,0.00000,5,12
31eb0866-e7cb-11e4-e556-e84603a9b187,361009,361009,,,,"Whole grain rice cakes (low fat)-lightly salted)",<p>130g</p>,Snacks,,,,,,,"Crackers;Wheight loss",19.00,24.00000,"Default tax",Sales,"Cost of goods sold",,mmb,,1,1,0.00000,5,12
31eb0866-e7cb-11e4-e556-e84603c0931e,361010,361010,,,,"Whole grain rice cakes (organic) low fat - lightly salted",<p>130g</p>,Snacks,,,,,,,Organic;Crackers,19.00,24.00000,"Default tax",Sales,"Cost of goods sold",,mmb,,1,1,0.00000,5,12
31eb0866-e7cb-11e4-e556-e84603d715e7,371001,371001,,,,"Balady raw Honey","<h3>500g Jar</h3> <h3 class=""normal"" style=""text-align: justify;""><b>Balady products- Good for farmers, Good for you?</b></h3> <p><span style=""font-size: 11.0pt; mso-bidi-font-size: 10.0pt; line-height: 115%; font-family: 'Arial','sans-serif'; mso-fareast-font-family: Arial; mso-ansi-language: EN-GB; mso-fareast-language: EN-GB; mso-bidi-language: AR-SA;"">Raw honey from Egyptian-Italian bee variety (Apis mellifera) raised in hives across badrashin area. Filtered but non -pasteurised means that the honey will crystallize over time, and will contain all the yeasts and enzymes ensuring a more nutritious honey</span></p>",Honey,,,,,,,honey,20.00,35.00000,"Default tax",Sales,"Cost of goods sold",,Nawaya,,1,1,0.00000,10,30
31eb0866-e7cb-11e4-e556-e8474dcdb9e0,371052,371052,,,,Strawberry,"<p>250 g</p>",Fruits,,,,,,,Fresh,7.00,10.00000,"Default tax",Sales,"Cost of goods sold",,Agrovate,,1,1,0.00000,5,5
31eb0866-e7cb-11e4-e556-e84603f1b1a7,381001,381001,,,,"Coconut oil (skin & hair)","<p>Weight 125ml , The coconut oil is perfect for moisturizing both hands and body , coconut oil is light and easly absorbed into the skin leaving it satin smooth.</p> <p>It can also be used as an intensive treatment to moisturize and condition brittle , dull or dry hair . ( coconut oil for skin and hair )</p>",Cosmetics,,,,,,,"Body products",29.10,34.00000,"Default tax",Sales,"Cost of goods sold",,Nefrtari,,1,1,0.00000,1,4
31eb0866-e7cb-11e4-e556-e846040981d8,381002,381002,,,,"Face and body silky cream with vanilla","<p>100% natural , Face and body cream with vanilla , ?it nourishes , moisturizes the face and body without clogging the pores , it comes either with frangipani essential oil or with orange rid essential oil .</p> <p>Use daily after bath to maintain a healthy younger softer skin .</p> <p>Ingredients : Bees wax , Cocoa butter , Coconut oil , Wheat germ oil and water .</p>",Cosmetics,,,,,,,"Facial products",44.50,60.00000,"Default tax",Sales,"Cost of goods sold",,Nefrtari,,1,1,0.00000,1,4
31eb0866-e7cb-11e4-e556-e8460423b608,381003,381003,,,,"Shea butter soap",,Cosmetics,,,,,,,"Body products",33.50,45.00000,"Default tax",Sales,"Cost of goods sold",,Nefrtari,,1,1,0.00000,1,4
31eb0866-e7cb-11e4-e556-e846043b46c9,381004,381004,,,,"Sugar and jojoba body scrub",,Cosmetics,,,,,,,"Body products",48.50,65.00000,"Default tax",Sales,"Cost of goods sold",,Nefrtari,,1,1,1.00000,1,4
31eb0866-e7cb-11e4-e556-e84604527adb,381005,381005,,,,"Sweet almond oil","<p>Weight 125 ml , Ideal for body massage , thin viscosity , highly nutrient for the skin , rapidly absorbed from the skin , fights skin dryness and roughness for the rough areas as elbows and knees .</p>",Cosmetics,,,,,,,"Body products",33.00,40.00000,"Default tax",Sales,"Cost of goods sold",,Nefrtari,,1,1,1.00000,1,4
31eb0866-e7cb-11e4-e556-e846046779be,381006,381006,,,,"Sweet almond oil with lavender","125 ml",Cosmetics,,,,,,,"Body products",0.00,0.00000,"Default tax",Sales,"Cost of goods sold",,Nefrtari,,1,1,0.00000,2,4
31eb0866-e7cb-11e4-e556-e846047f8e8c,391001,391001,,,,"Bedouin lamb beit kalawi ( Chemical free )","<p>Weight 500 g</p>",Lamb,,,,,,,"Frozen;Chemical free;Lamb",47.50,60.00000,"Default tax",Sales,"Cost of goods sold",,Obayed,,1,1,0.00000,10,20
31eb0866-e7cb-11e4-e556-e846049bf83a,391002,391002,,,,"Bedouin lamb leg ( Chemical free )","<p>Per piece 1.7 - 2.3 kg</p>",Lamb,,,,,,,"Frozen;Chemical free;Lamb",190.00,237.50000,"Default tax",Sales,"Cost of goods sold",,Obayed,,1,1,5.00000,5,10
31eb0866-e7cb-11e4-e556-e845c7e23b2e,40001,40001,,,,"All purpose baking flour ( Gluten free )","<p>Net weight 500g</p>",Flour,,,,,,,,35.00,60.00000,"Default tax",Sales,"Cost of goods sold",,Auf,,1,1,13.00000,0,0
31eb0866-e7cb-11e4-e556-f4cbf6d61f43,40001,Allpurposebakingflour(glutenfree),,,,"All purpose baking flour (gluten free)","<p>500 g</p>",General,,,,,,,,35.00,43.75000,"Default tax",,"Cost of goods sold",,Auf,,1,1,0,0,0
31eb0866-e7cb-11e4-e556-e845c7fc8d77,40002,40002,,,,"Dried apricots 250g","<div>
<table>
<tbody>
<tr>
<td style=""padding: 0cm 9.0pt 0cm 9.0pt;"">
<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; text-align: justify;""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-fareast-font-family: 'Times New Roman'; mso-hansi-theme-font: minor-bidi; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi;"">In making dried apricots, fresh apricots are stripped of their water content without tampering with their nutrient qualities, 5 pounds of fresh apricots produce only one pound of dried apricots that?s why they carry a much higher concentration of nutrients than any other form. </span></p>
<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; text-align: justify;""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-fareast-font-family: 'Times New Roman'; mso-hansi-theme-font: minor-bidi; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi;"">?</span></p>
<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; text-align: justify;""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-fareast-font-family: 'Times New Roman'; mso-hansi-theme-font: minor-bidi; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi;"">Nutrients</span></p>
<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; text-align: justify;""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-fareast-font-family: 'Times New Roman'; mso-hansi-theme-font: minor-bidi; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi;"">Apricots are a rich sources of beta carotene (plant form of vitamin A) - a fat-soluble nutrient found in dark green leafy vegetables and fruits like carrots, sweet potatoes, and cantaloupe. However, if you drink canned apricot juice, you'll get less than 50% beta carotene of the dried form. You can also obtain potassium, iron, calcium, silicon, phosphorus, and vitamin C from apricots.<span style=""color: #00b050;""></span></span></p>
</td>
</tr>
</tbody>
</table>
</div>","Dried fruits",,,,,,,"Dried fruits;Dried",17.50,22.00000,"Default tax",Sales,"Cost of goods sold",,Auf,,1,1,8.00000,4,4
31eb0866-e7cb-11e4-e556-e845c814ed58,40003,40003,,,,"Dried blueberries 250g","<p>?</p>
<div>
<table>
<tbody>
<tr>
<td style=""padding: 0cm 9.0pt 0cm 9.0pt;"">
<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; text-align: justify;""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-fareast-font-family: 'Times New Roman'; mso-hansi-theme-font: minor-bidi; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi;"">NGS dried Blueberries ?(Net weight per pack 200g)</span></p>
<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; text-align: justify;""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-fareast-font-family: 'Times New Roman'; mso-hansi-theme-font: minor-bidi; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi;"">?</span></p>
<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; text-align: justify;""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-fareast-font-family: 'Times New Roman'; mso-hansi-theme-font: minor-bidi; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi;"">Not only are blueberries yummy, they have some fantastic health benefits which include, containing highest antioxidant capacity of all fresh fruit, boosting up your immune system and prevent infections, reducing belly fat, promoting urinary tract health and finally preventing and healing neurotic disorders by preventing degeneration and death of neurons, brain-cells and also by restoring health of the central nervous system.</span></p>
</td>
</tr>
</tbody>
</table>
</div>
<p>?</p>","Dried fruits",,,,,,,"Dried fruits;Super food",42.00,64.00000,"Default tax",Sales,"Cost of goods sold",,Auf,,1,1,22.00000,4,8
31eb0866-e7cb-11e4-e556-e845c82e29da,40004,40004,,,,"Dried cranberry 200g","<p>Price per 200g</p>","Dried fruits",,,,,,,"Dried fruits;Super food",33.60,53.00000,"Default tax",Sales,"Cost of goods sold",,Auf,,1,1,19.00000,4,8
31eb0866-e7cb-11e4-e556-e845c844df38,40005,40005,,,,"Dried Goji Berries","<p><span style=""font-family: Arial, sans-serif; font-size: 14px; line-height: 16.7999992370605px; text-align: justify;"">NGS dried Goji berries (Net weight per pack 200g)</span></p>","Dried fruits",,,,,,,"Dried fruits;Super food",42.00,54.00000,"Default tax",Sales,"Cost of goods sold",,Auf,,1,1,1.00000,4,8
31eb0866-e7cb-11e4-e556-e845c85b1db0,40006,40006,,,,"Dried prune with pits 250g","<div>
<table>
<tbody>
<tr>
<td style=""padding-top: 0cm; padding-right: 9.0pt; padding-bottom: 0cm; padding-left: 9.0pt;"">
<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; text-align: justify;""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-fareast-font-family: 'Times New Roman'; mso-hansi-theme-font: minor-bidi; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi;"">NGS premium dried prunes (Net weight 250g per pack) </span></p>
<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; text-align: justify;""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-fareast-font-family: 'Times New Roman'; mso-hansi-theme-font: minor-bidi; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi;"">?</span></p>
<p class=""MsoNormal"" style=""margin-bottom: 0.0001pt; text-align: justify;""><span style=""font-family: 'Arial','sans-serif'; mso-ascii-theme-font: minor-bidi; mso-fareast-font-family: 'Times New Roman'; mso-hansi-theme-font: minor-bidi; mso-bidi-font-family: Arial; mso-bidi-theme-font: minor-bidi;"">Dried prunes are one of nature's super foods, Other than the great taste they add to your dishes prunes are known to be one of the richest food sources of protective antioxidants providing a massive boost to natural resistance and vitality, as well as being the number one natural laxative.</span></p>
</td>
</tr>
</tbody>
</table>
</div>
<p>?</p>","Dried fruits",,,,,,,"Dried fruits",17.50,24.00000,"Default tax",Sales,"Cost of goods sold",,Auf,,1,1,24.00000,4,4
